"DATA_YM","TOTAL_BIDG","FAC_NEIGH_1","FAC_NEIGH_2","FAC_CULT_MTG","FAC_RELG","FAC_RETAIL","FAC_MEDI","TOTAL_GAS","CMRC_GAS","TOTAL_ELEC"
202208,150,27,72,1,1,0,1,13.6023643661003,12.944580306087,3008.682
202406,71,13,11,0,0,2,0,11.0725738375063,11.0725893699186,546.625
202308,32,0,1,0,0,0,0,6.880384082186,6.88141130364254,3.16
202404,71,7,47,0,0,0,0,12.4002198364028,12.4002239540777,607.616
202303,20,5,4,0,0,0,0,9.15588418618012,9.1559897772261,240.282
202405,62,34,5,0,0,1,1,10.9615208727063,10.9574510895354,173.054
202208,82,19,37,0,0,0,0,11.7216779599891,11.6909712269014,465.311
202406,195,62,54,0,1,6,0,11.4109259614446,11.3889369651861,529.713
202303,85,20,39,0,0,2,1,13.8028548107704,13.6063623631666,2381.16
202303,103,14,44,1,1,0,0,13.390711242834,13.1098635794199,1278.95
202303,182,43,54,0,1,0,0,13.5284722782335,13.1824382010506,1099.214
202405,205,16,13,0,0,0,0,10.77367151671,10.2361310402724,217.804
202210,163,72,33,0,0,0,0,10.6342676479029,10.5306017624916,195.496
202210,25,14,10,0,0,0,0,12.8047525409503,12.7972646169003,1013.29
202301,102,2,2,0,0,0,0,12.7367214846157,12.636334425855,655.876
202408,90,10,30,0,1,0,1,11.9325827197792,11.388359477017,398.365
202406,20,2,4,0,0,1,0,11.7108250517275,11.6350899989396,778.955
202309,95,17,19,0,0,0,0,10.0388921895423,9.97501720367505,168.306
202401,153,3,9,0,0,0,0,10.8321217889415,10.8321415433937,105.338
202306,256,30,97,1,1,0,0,13.7197801898932,13.0186570483806,2295.833
202405,336,103,73,0,1,0,1,11.4674572769231,11.4552116027798,547.987
202306,247,91,27,0,1,1,0,12.3210160978275,11.2879677690904,405.997
202405,118,17,27,0,1,1,1,14.0913308063232,13.0957298324227,2168.705
202410,2,1,0,0,0,0,0,5.99893656194668,0,416.982
202212,645,60,222,1,1,1,1,15.2828806314861,14.1594484286878,2705.436
202307,164,40,26,0,0,2,0,11.5152228240189,9.62852425249212,2193.529
202407,25,5,7,0,0,1,0,10.7439981457343,10.7430052256044,472.84
202208,331,84,69,0,1,0,0,13.5507308787298,13.3557407837314,3143.013
202407,41,8,21,0,0,0,0,12.653645321455,12.502879212877,1020.097
202404,331,101,66,0,1,2,0,12.5655077766451,12.5546393060042,636.727
202309,84,18,25,0,0,1,1,12.5228158235775,12.2713593242281,1814.011
202207,22,7,10,0,0,0,0,10.9749170473512,10.9154883842359,195.964
202403,31,5,14,1,0,0,0,11.4694123526385,11.4225301872228,201.897
202307,231,56,78,0,0,0,0,12.4661034202963,12.4571464893174,1038.257
202312,581,98,88,0,0,2,1,13.3049465666362,13.0221009554659,812.235
202410,102,14,12,1,0,2,0,9.02002696525268,9.02014792080166,406.002
202303,249,13,65,0,0,0,0,11.4600836037507,11.4254812670544,425.194
202401,174,33,46,0,0,0,1,12.9785992369078,11.7215237448424,609.565
202301,175,39,35,0,0,1,0,13.4456562898658,12.2118608614408,975.683
202410,13,1,2,0,0,0,0,12.4450029280762,7.8815599170569,285.063
202311,416,215,121,1,1,10,0,15.5190894214666,15.2967147915035,7648.033
202310,135,6,11,0,1,1,0,12.2130234327419,12.1952139021953,856.481
202211,51,20,9,0,0,1,1,11.2788599859555,10.5064638245848,440.992
202409,91,14,15,0,1,0,0,10.738763437696,10.7387851252008,227.901
202303,12,0,0,0,0,0,0,13.5418839102792,0,3575.291
202307,180,20,26,0,0,1,0,11.7046939255892,11.5368372850165,794
202404,264,28,38,1,1,1,0,12.0120266250397,11.7475548013875,513.06
202407,52,16,16,0,0,0,0,11.0954991054628,10.2515353897743,547.379
202407,85,31,21,0,0,1,1,14.0842636014217,13.8074068111249,9360.202
202410,305,22,35,0,0,0,0,11.5916904336059,11.5870955780503,337.37
202303,627,201,168,1,1,1,1,13.4265824566957,12.7412522879847,1996.687
202303,311,135,30,0,1,1,0,11.8763525617315,11.387260195972,507.343
202307,216,35,54,0,0,3,1,11.9354181115449,11.7212720795883,1198.134
202401,234,81,50,0,0,0,0,13.4810317331768,13.2579583893012,781.402
202409,32,0,0,1,0,0,0,6.74523634948436,6.74641212857337,21.021
202210,532,77,50,1,0,1,0,12.8443543696482,11.3845692295181,1274.402
202211,323,76,125,1,1,0,1,13.8195623384044,13.7401273114553,1561.277
202407,36,13,8,0,0,0,0,7.67786350067821,7.67832635650689,38.095
202312,310,17,31,1,0,2,1,13.7949210411517,13.728694798204,2479.301
202405,64,17,16,0,1,0,1,11.6355235562844,11.6355324024365,267.2
202311,601,201,117,2,1,2,1,13.0827531483996,13.0457673896281,888.6
202210,379,25,76,1,0,1,1,13.5467889282054,13.3815626385287,2335.94
202409,38,9,5,0,1,0,0,12.043336045285,7.78779687818117,470.447
202303,181,25,64,0,0,1,0,13.6945376901986,12.8510532174695,2092.169
202307,354,63,146,1,1,0,1,13.4775914751657,12.8947372945401,2940.598
202403,954,257,195,0,1,6,1,14.138121454267,13.9677705945085,2288.777
202409,3,0,1,0,0,0,0,10.9792064423909,0,350.656
202210,201,7,35,0,1,0,0,11.8777630041007,11.7797413447406,139.876
202212,89,38,21,0,0,0,1,11.5557742042551,11.3308398803327,376.435
202405,67,7,20,0,0,1,0,14.1759657477617,13.4849613455517,2135.502
202301,71,14,11,0,0,0,0,10.7584346541692,10.6865896901665,262.655
202212,472,83,130,3,0,15,1,15.8433659992352,15.3861475571168,16819.276
202409,15,4,6,0,0,0,0,11.7547180372562,11.6356916197951,2085.908
202407,168,61,36,1,1,2,1,14.6016880486724,14.5534714355889,5406.53
202211,1437,532,170,3,1,2,1,13.4543670735245,13.206000233765,1971.943
202210,87,15,31,0,0,2,1,13.6014184187453,12.6018240614507,2573.2
202303,294,20,8,0,0,0,0,11.3951211790881,10.7365705733936,171.654
202409,2,1,0,0,0,0,0,10.4486856170921,0,510.891
202310,191,49,50,0,0,2,1,12.8616347745128,12.5023662817992,978.336
202306,51,9,35,0,1,0,0,12.3720657829724,12.2526365238394,763.773
202410,231,33,26,0,0,1,0,10.0439449052314,9.48295956675092,299.37
202306,91,17,10,0,0,0,0,10.7141955218352,10.6274063917628,122.887
202208,235,29,55,0,1,0,0,11.6506244112663,11.3447079765425,806.862
202312,29,9,15,0,0,0,1,13.165100975983,12.8502895271023,883.031
202410,37,3,11,0,1,0,0,10.4244219104504,10.424451608275,84.29
202210,361,102,77,0,1,1,0,12.3862544146104,12.0502722723735,901.744
202303,91,17,10,0,0,0,0,11.5834025677741,11.5385639715252,115.781
202208,102,10,19,1,1,1,1,12.8777688910809,12.8106426784666,1031.609
202208,64,17,29,0,0,0,1,12.5499849929009,12.4419152218218,1827.26
202309,8,2,0,0,1,0,0,10.6192031399385,6.16751649088834,1945.761
202307,38,12,8,0,0,0,0,5.46806014113513,5.47227067367148,38.065
202303,169,10,17,0,1,0,0,10.907019634954,10.9070379639036,161.873
202308,15,0,0,0,0,0,0,10.2923489114775,0,8.579
202402,32,0,2,0,0,0,0,15.4332665788118,13.3873334745082,3170.764
202407,314,87,57,0,1,2,0,9.95915874990659,9.95920604129247,488.95
202407,14,6,2,0,0,3,0,13.0043183074199,12.9193777824063,1683.203
202403,259,57,144,0,0,0,0,12.4462266944778,12.4462306270035,824.584
202409,60,19,27,0,0,0,0,12.2667302079805,12.2667349136968,897.868
202306,228,27,93,0,0,1,0,13.5402760257742,13.4938676217331,2242.399
202301,144,12,14,0,0,0,0,12.1965726632549,11.7933940829037,296.454
202312,215,19,65,0,0,1,0,14.3545620571845,12.6382316144276,1332.744
202306,474,198,93,0,1,1,1,11.5730228890188,10.9155065586191,1326.474
202301,38,2,13,0,0,2,0,10.5252192866855,10.5252461370084,269.357
202301,176,21,63,0,1,0,1,14.6538613697566,13.9617246836426,2105.624
202309,2,2,0,0,0,0,0,6.5792512120101,6.58063913728495,6.964
202312,74,12,6,0,0,0,0,12.1669523273371,11.7434020636512,468.587
202207,33,5,12,0,0,0,1,12.4710949128378,12.0360491565465,1257.655
202211,1515,221,849,1,1,2,0,15.5104532797514,15.3092924709956,8897.859
202407,60,15,23,0,1,4,0,14.0568523129202,13.9088770318137,5997.039
202303,68,3,14,1,0,0,0,12.9965915158854,11.8493977015914,767.722
202306,20,3,4,0,0,1,0,11.8513101573958,11.7723623719817,775.199
202401,184,25,68,0,0,1,0,14.4019668939267,13.3125241272764,2925.423
202404,88,7,15,0,0,0,0,12.738108728661,12.3150301841372,452.432
202207,47,18,8,0,0,1,1,11.6709628674101,11.3358660388499,877.355
202301,195,59,38,1,1,5,0,14.216247171006,13.9132722757468,1383.32
202405,223,88,14,1,0,2,0,10.9894873031534,10.2170566459398,395.634
202301,235,29,55,0,1,0,0,12.8171417150545,12.415920195472,740.899
202410,108,51,24,0,0,3,0,5.83773044716594,5.8406416573734,292.385
202207,9,4,4,0,0,0,0,12.8240947984492,12.7746368481412,801.884
202407,240,70,73,0,0,0,1,11.7062941106942,11.4910581075852,665.532
202408,106,23,25,0,0,0,1,13.4827404599632,11.9789524478282,2103.72
202301,17,7,9,0,0,0,0,10.7114132597322,10.4372286008729,322.184
202409,32,1,12,0,0,0,0,10.300416329622,8.20712916807133,149.827
202407,9,3,5,0,0,0,0,12.3180790284091,12.252502884408,772.019
202210,57,9,11,0,0,1,0,13.8650109460555,13.1848573097941,4573.353
202210,132,36,54,2,1,5,1,13.6574592806882,13.5735409024,3975.675
202308,305,39,25,0,1,0,0,10.9735803320438,10.7380908916501,246.379
202401,336,104,73,0,1,0,1,12.2464753521615,12.2075715216539,717.808
202303,319,42,118,0,1,3,1,13.6015621018895,13.5655429366173,2126.301
202303,143,12,78,10,1,0,0,13.330495620698,13.2454920993855,1393.456
202301,615,199,76,4,0,5,1,12.212089507855,0,1417.286
202303,97,15,31,0,0,0,1,13.1202731944932,12.7433960808024,716.447
202301,842,346,139,1,1,3,1,9.5188539540079,9.51892740510786,1704.226
202307,246,49,63,0,1,1,1,12.6832877097609,12.3557031246257,1483.772
202303,37,10,13,0,1,1,1,12.9816197533373,12.8194485399118,1557.137
202303,61,7,5,0,1,0,0,9.90578491158481,9.90583479560448,61.899
202406,186,27,52,0,0,1,1,13.650627660023,13.2577889748896,1395.506
202301,253,149,45,1,0,1,1,11.5664567531803,11.5664662318983,442.278
202404,175,4,11,0,0,0,0,12.6171420203582,11.397682949458,228.356
202310,207,23,60,0,1,1,0,12.5584779876775,12.1281002931912,1319.54
202410,397,20,28,0,1,1,0,11.8753090833759,11.4734775260031,500.607
202410,2,0,0,0,0,0,0,9.08885047438847,0,415.69
202301,89,9,31,0,1,0,0,13.5028319934221,12.2107467050751,283.059
202311,20,5,4,0,0,0,0,8.73777346032728,8.73793385811414,187.507
202210,107,42,26,0,0,0,0,7.84306401669205,7.84345640437612,143.923
202207,177,52,52,0,0,2,1,12.3029951611858,11.9042037476078,1100.515
202210,396,211,64,0,0,0,1,12.882020257894,12.8617360036684,805.239
202407,286,88,105,0,1,3,1,12.8923739464379,12.8559129760386,2404.46
202210,48,6,13,0,0,0,0,11.7663886940353,11.3986699502895,268.818
202212,15,9,0,0,0,1,0,14.7042368575184,0,3249.221
202208,390,72,141,0,1,1,0,14.3265583570475,14.0740876601772,5675.657
202312,87,16,21,0,0,1,0,12.8516197035402,11.4514436008266,978.327
202405,82,18,21,0,0,0,1,11.3269211350846,10.9903477214372,235.52
202405,110,13,34,0,1,1,0,12.7895165609982,12.3208110510003,1078.096
202212,45,17,16,0,0,0,0,11.5784978265106,11.4071648692911,388.584
202406,80,20,30,0,0,0,0,11.2706373198083,10.4280681415345,157.871
202402,98,21,49,0,0,0,0,14.3082420660965,12.7643875877325,1414.362
202306,163,5,5,0,1,0,0,8.21932609390609,7.55799495853081,123.464
202210,157,40,59,0,1,0,0,13.2272493804989,12.9207782639895,1259.29
202306,28,12,5,0,0,0,1,11.3732840153355,11.3494766915368,833.43
202301,211,35,57,1,0,0,0,13.8096393561404,13.6722427773135,1511.649
202407,340,21,35,0,1,1,0,13.9786424995318,12.9381760812005,3971.192
202301,98,22,23,1,0,4,1,14.7880534487089,14.5212377769803,10913.707
202406,699,216,113,1,1,1,0,10.2793865250425,10.2794208580383,1620.614
202308,64,1,2,0,0,0,0,10.6818486623106,10.6818716199422,171.323
202210,146,0,10,0,1,0,0,7.70571282389443,7.68478394352278,61.754
202208,183,24,65,0,0,1,0,13.0357744566221,12.6280178740523,3175.225
202301,189,1,0,0,0,0,0,10.444852080611,10.0716256648136,2.335
202308,32,1,0,0,1,0,0,9.98952762462851,9.98957350144926,11.681
202306,36,7,17,1,0,0,0,11.5198613559713,11.3307199014488,412.91
202211,28,7,14,0,0,4,0,11.4788411379715,11.4304564829388,721.128
202301,165,63,40,1,0,0,0,12.5699203039386,12.4793882628903,566.069
202409,21,4,15,0,0,0,0,11.4210294502657,11.3954698756974,201.379
202409,710,226,170,3,1,5,0,10.5044646181239,10.5044920315318,1485.947
202311,286,76,113,2,1,0,0,13.5924382541119,13.1532591495808,1522.583
202311,183,39,81,0,0,2,0,13.2714486784056,13.2360562820897,1469.243
202301,15,8,3,0,0,0,0,13.3797614847475,12.2193244512059,1293.198
202309,163,31,54,0,0,0,0,12.1470919841699,10.6515489639735,888.601
202401,68,22,18,0,1,3,1,12.9818798747672,12.889876311087,842.712
202212,119,25,20,0,0,0,1,12.0946605224439,11.7259459505135,290.957
202408,159,37,64,0,1,0,1,12.2685496682393,11.9607346087062,1254.797
202207,49,23,21,0,0,0,1,13.234898891091,13.1858075499609,2781.927
202208,556,209,154,1,1,5,1,12.8917872729728,12.5018270488728,2321.401
202402,56,18,10,1,0,2,0,12.7954552584517,12.7292407860946,965.7
202401,310,47,113,0,1,1,1,13.1826924261316,13.0965572450809,1580.565
202403,345,30,113,0,0,2,0,13.7953537679599,13.7901250553811,960.787
202207,35,1,13,0,0,12,0,12.4136476332363,12.2457595961317,1344.486
202401,67,10,35,0,1,0,0,11.3973911490474,11.3556983912254,669.914
202404,36,5,15,0,0,0,1,13.1310693700333,12.641763000423,966.822
202307,524,119,141,0,1,1,1,14.2072147508224,13.8581647929064,4609.243
202303,41,8,21,0,0,0,0,12.8810889506378,12.6967608659687,691.045
202303,279,25,28,0,1,2,0,12.8092075873791,12.7639583663336,587.252
202408,419,12,40,0,1,0,1,10.2480696721207,10.2435248553218,1246.406
202409,21,1,9,0,0,0,0,10.8367140611165,10.8367337250597,237.939
202303,171,8,41,0,0,0,0,11.0027163178101,11.0027329740667,196.14
202207,296,37,111,1,0,3,1,14.3816916044915,14.1164984638821,7299.613
202212,14,5,2,0,0,3,0,10.0789103676389,0,399.56
202212,200,63,71,0,1,1,1,14.1201367643454,13.5908909177667,2460.106
202211,94,8,46,0,0,2,0,11.9118559354311,11.9118626457821,337.178
202308,179,21,52,0,1,0,0,11.3880082917632,11.3488641701678,447.899
202403,131,24,15,0,0,0,0,11.2242028513432,11.2242161984686,197.239
202311,188,0,7,0,0,0,0,10.1628858845095,9.9696497547898,56.724
202301,494,15,11,0,0,2,1,12.7274256613403,12.5811300912169,1833.851
202301,39,6,20,0,0,1,0,13.0910501971412,12.4622911403069,967.662
202210,159,23,29,0,0,0,1,11.6976108922861,11.645802893807,384.498
202208,937,456,204,3,1,9,1,12.8309115416485,12.6376212683944,3940.862
202311,348,78,91,0,1,0,0,13.0418515597159,12.2582617885255,1053.69
202207,163,5,5,0,1,0,0,7.39203156751459,6.67834211465433,152.956
202402,816,391,199,2,1,6,1,14.4330097349768,14.3461582206027,2893.016
202405,546,140,149,2,1,4,1,11.4160730966042,9.96890069108436,692.082
202301,89,39,21,0,0,0,1,11.7633183576565,11.5833652891161,526.784
202405,198,59,38,1,1,5,0,13.0683168225872,12.8117347005357,790.603
202408,415,216,118,1,1,11,0,15.7035934813396,15.4568336906434,13054.525
202310,118,25,55,2,1,1,1,13.5566919003972,13.0371779686831,1933.113
202410,108,19,14,0,0,0,0,10.5326827066036,10.5327093572798,147.688
202308,673,223,86,0,1,0,1,9.22650895313777,9.22660734444005,1036.473
202311,172,17,32,0,1,0,1,13.0744873952432,12.7538760844177,2057.336
202401,115,24,29,0,0,0,1,13.4202195180544,13.3248110385819,1615.417
202207,88,35,31,0,0,0,0,12.6908879138639,12.5349734337979,1016.135
202211,156,28,78,0,0,1,0,11.0440252267646,11.0440412089924,272.301
202210,111,20,40,1,0,1,1,11.6771000231581,11.5125253849489,538.537
202404,68,6,30,0,0,0,0,13.1296309048357,12.8738379134871,1290.24
202401,187,72,57,0,0,0,0,13.7702160767695,13.4660708053612,965.381
202208,58,7,3,1,0,0,0,10.0848503165018,10.0848920222676,45.706
202311,154,34,33,0,1,0,0,13.0979682205696,12.5117800314972,664.16
202212,114,62,18,1,0,2,0,13.488234902852,12.6869358456104,1281.853
202212,13,6,4,0,0,0,0,13.0265108505564,12.6162002008526,1103.739
202405,478,61,60,0,0,2,1,12.2795693594751,12.2795740051603,684.057
202410,99,2,4,1,0,0,0,7.77275271646874,7.77317368048254,23.21
202211,337,129,96,0,1,0,0,13.4059997771474,12.5720031245519,1780.724
202309,37,0,0,1,0,0,0,7.70210434005105,7.70255611326858,17.916
202210,173,33,28,0,0,0,0,11.4974056533122,11.4607264974266,484.753
202212,325,125,93,0,1,0,0,14.5266611992709,12.9382938938761,2137.783
202406,90,9,45,0,0,0,1,12.7553638897464,11.9799810028619,776.719
202310,24,5,7,0,0,1,0,10.7326941775032,10.7327159970338,447.538
202308,57,9,9,0,0,0,0,11.5001542591878,6.99668148817654,315.246
202303,170,48,68,0,1,2,1,12.4406426653928,12.1776731710085,1059.967
202404,96,17,30,0,0,0,1,13.2966897241835,12.9349633469651,720.509
202406,34,8,5,0,0,0,0,10.9303173681085,10.9303352749749,135.289
202402,105,18,26,0,0,0,1,12.5811026008471,12.1336578545205,342.386
202211,104,18,25,0,0,0,1,11.8393906548442,11.4164696291526,209.475
202303,744,465,131,0,1,5,1,12.7375182095599,12.7345250016372,1497.836
202403,75,56,8,0,0,0,0,12.218104965954,12.2181099061407,268.37
202409,3,1,0,0,0,1,0,11.2923411360509,10.2156305034129,673.183
202301,126,28,58,0,0,0,0,13.4235000296902,13.2492479789743,1291.581
202408,310,17,31,1,0,2,1,13.3279993617554,13.2509975481889,3762.227
202309,191,3,14,1,0,0,0,11.9451103977778,10.4178369604757,136.794
202409,6,2,2,0,0,0,0,10.5758195933822,10.5758451188885,468.238
202207,453,122,202,17,1,0,1,15.1734828592613,14.5744117706289,4952.001
202408,108,20,22,0,1,0,0,12.424288073568,12.1975917844772,1401.56
202207,43,23,17,0,0,0,0,5.23644196282995,5.24174701505964,541.539
202207,69,21,33,0,0,2,1,12.4728042822056,12.4562008149286,1089.253
202309,33,14,7,0,0,0,1,8.39366870513074,8.39389497507174,93.914
202405,231,22,29,0,0,2,0,13.1219773028872,13.0642299001092,1935.497
202405,34,11,9,0,0,1,1,12.1550793061516,11.9938504880883,907.544
202307,302,72,98,0,1,1,0,14.3034062896349,14.0823922955752,4001.359
202212,135,1,2,0,0,0,0,9.58781744354418,7.91571319938212,22.524
202311,231,8,13,0,0,0,0,9.88119081753752,9.77735727539192,117.556
202210,170,14,69,0,0,1,1,13.1192043930632,12.8973305425173,2199.999
202311,98,2,16,1,0,0,0,11.5343933715855,11.5344031591465,168.519
202403,83,9,15,0,0,0,0,12.8550719946003,12.3196245202143,2394.629
202212,196,81,108,0,0,0,0,11.8296395018798,11.8280865084103,918.781
202211,546,27,59,2,1,0,0,12.5524598517004,12.4099069678073,573.597
202301,66,7,20,0,0,1,0,15.2309352314788,13.7895392031314,2713.707
202207,139,44,60,0,1,3,0,13.2305897824752,12.4923712614471,1849.672
202210,68,3,13,1,0,0,0,12.1084598166632,11.2457908404061,665.308
202208,109,16,25,0,0,1,0,13.1611416850184,12.2991075114974,1856.156
202303,11,1,2,0,0,0,1,12.8098556835169,12.1638329799223,3162.041
202211,66,7,19,0,0,1,0,14.4627703322736,13.4812859934345,2067.346
202211,51,8,20,0,0,1,1,11.8268672142086,11.711169582308,434.448
202208,277,39,91,0,0,0,1,14.8835213609854,14.0216023508707,8459.23
202310,701,386,119,1,0,5,1,14.269622962894,14.0376023563803,4309.235
202407,441,174,106,0,1,1,0,11.9548960648907,11.9533972916099,1169.094
202402,347,119,81,2,0,2,1,13.1076496596156,12.4710565526587,840.736
202306,1094,201,163,2,1,5,1,13.6511181098201,13.5204842491764,3354.074
202410,37,1,3,0,0,0,0,7.35755620091035,5.79605775076537,13.247
202404,896,360,148,1,0,6,0,11.9718112696071,11.6054043677625,1696.164
202406,476,85,130,3,0,17,1,15.3474164582893,15.0568820319145,16491.212
202210,310,66,103,0,1,1,1,13.7716286784338,12.7195128483036,3688.403
202208,112,7,16,0,0,1,0,12.0284579938576,12.0284639656647,1480.081
202408,34,10,7,0,0,0,0,9.23688492719829,9.2369823029226,41.583
202303,103,15,16,0,1,0,1,10.4463640164673,10.3702045366761,113.133
202402,374,68,157,2,1,0,1,15.4505238152172,15.2000666591854,6529.708
202402,44,11,8,0,0,2,0,9.53104611087515,9.53111867191715,138.05
202404,53,13,14,0,0,0,1,10.5272310629572,10.3930486809974,186.267
202210,39,6,17,0,0,1,1,12.8720978274296,12.5584709577016,754.44
202311,152,28,73,1,1,0,1,13.3622397509417,13.0873142709878,2458.866
202301,207,42,53,0,1,1,0,14.6478425578742,13.9439336755398,2352.822
202404,260,57,144,0,0,0,0,12.3182980438684,12.3183025130723,734.863
202406,94,36,37,0,1,0,1,11.261421018637,11.2268021769824,560.335
202404,144,18,62,0,0,0,0,13.6746460579958,12.6465315974346,1964.154
202311,234,81,50,0,0,0,0,12.9384934224604,12.718198423729,559.635
202401,102,12,42,0,1,3,1,14.8793954367883,14.7772464371001,5744.442
202210,233,12,31,0,1,2,0,8.28475659319044,8.28500889544988,246.421
202210,138,61,30,1,0,2,1,9.22749243079375,9.22759072538271,423.921
202303,48,6,22,0,1,1,1,14.1851875082879,13.6222061094096,1846.665
202404,760,136,208,3,1,8,1,14.8433784421066,13.4224398213104,3762.654
202208,141,67,28,0,1,3,1,12.3696615024514,12.316455030468,1358.472
202403,113,16,56,0,0,0,0,13.4906872088318,13.2362561892763,849.844
202409,37,1,3,0,0,0,0,9.10542420202662,5.93224518744801,18.44
202402,56,1,1,0,0,8,0,11.8775408003946,11.8775477450078,1912.255
202406,60,5,14,0,0,0,0,10.5931035056448,10.0431625346086,276.465
202402,32,12,12,0,0,1,1,13.8939445877938,13.7197405724655,3359.95
202307,28,0,0,0,0,3,0,14.89843171554,14.3733441873696,13971.715
202207,103,16,30,0,1,1,0,12.2824223887507,12.28121722308,701.986
202210,34,10,7,0,0,0,0,8.84491295089955,6.51323011091231,45.119
202408,65,21,29,0,0,0,1,13.1020831160592,13.0881279769039,2121.969
202207,66,8,17,0,0,2,0,14.0855033434423,13.4604514507152,12823.419
202312,157,29,78,0,0,1,0,11.5228955976075,11.5229054983526,321.34
202407,116,24,29,0,0,0,1,12.86972149702,12.7861071174585,1442.01
202402,68,18,45,0,0,0,0,12.1702174626212,12.1702226451364,665.8
202310,180,14,46,0,1,1,0,12.4899838672524,12.3211498013713,1108.082
202408,146,27,70,1,1,0,1,13.5477971121019,12.9826460340346,3553.873
202308,101,19,69,0,0,0,0,12.6087672526757,12.6087705952512,1495.399
202303,42,4,30,0,0,0,0,12.635251025042,12.1064456617201,707.548
202210,66,15,21,0,0,1,1,13.2308392353402,12.3281442498937,2024.025
202207,87,9,23,0,0,1,1,12.7401244413343,11.6203708058688,965.533
202402,501,111,175,2,1,5,1,14.1663864196819,13.9003616866301,4585.924
202308,161,24,7,1,0,0,1,12.7414572144169,12.4430559836506,2202.014
202401,48,6,13,0,0,0,0,13.0972486257258,12.705116131709,360.86
202307,56,18,10,1,0,2,0,12.5571167660964,12.4966243466563,1065.499
202406,127,27,26,0,1,0,1,11.1211561399911,11.1030456262635,276.597
202409,24,2,0,0,0,0,0,3.85014760171006,3.87120101090789,1.477
202403,150,62,27,0,1,0,1,12.1569611797489,12.1569664314222,423.963
202402,601,201,117,2,1,2,1,14.0210936225056,13.9887947337062,1361.105
202402,14,3,1,0,1,0,0,12.4938197158695,12.0609139166647,9432.028
202207,90,22,15,0,0,0,1,12.2310335148194,12.1345336783479,580.609
202307,41,27,8,0,0,1,0,12.3741262305264,12.2913003493869,1359.505
202403,216,58,63,1,0,4,0,12.0964809689001,11.9740270886777,743.125
202406,200,79,81,0,0,1,0,10.4697951857611,10.4386349884472,442.38
202311,516,232,96,0,0,4,0,11.4659596356895,11.3713964622632,1527.102
202308,262,9,17,0,0,0,0,9.70643807033756,9.05075830215172,71.285
202409,59,4,13,0,0,0,0,10.7940911774743,10.498139486347,209.182
202310,192,65,38,1,0,1,1,7.9043348420851,7.89618060861549,557.707
202403,567,131,273,0,1,1,1,14.4343080448505,14.2983915420271,4174.416
202309,3,0,1,0,0,0,0,11.1022920240093,0,312.303
202410,302,26,30,1,0,1,1,13.9348222024804,13.0188633521826,2140.734
202207,53,9,13,0,1,1,0,14.9349070182001,12.2153891121675,7065.487
202309,68,24,28,2,0,0,0,13.5538665340613,13.5354884065998,1501.862
202408,146,0,10,0,1,0,0,7.30451594646016,7.26473017792987,92.688
202207,1437,533,170,3,1,2,1,13.0233846767985,12.8607180544365,2422.772
202208,233,12,31,0,1,2,0,8.03171037532204,8.03203531439882,359.794
202210,419,17,23,0,0,0,0,11.1182519179403,10.6195697043786,807.251
202210,179,18,26,0,0,1,0,12.0014379928491,11.4810528880153,597.998
202402,184,25,69,0,0,1,0,14.4855497946828,13.4400750150578,2786.976
202406,70,18,45,0,0,0,0,12.4960857490169,12.235461530424,1257.587
202307,202,24,50,0,1,1,0,12.2879521268402,12.0602604371523,714.593
202301,192,65,38,1,0,1,1,10.1737055112363,9.91857318995417,820.593
202409,58,13,15,0,0,0,0,9.89267935381952,7.36137542897735,106.952
202301,105,13,52,0,0,2,0,13.2968123599797,13.1888287908919,2199.434
202303,253,149,45,1,0,1,1,10.9179026824035,10.9179208129616,288.721
202207,33,8,6,0,0,3,0,9.5034576469179,9.50353223760156,234.313
202212,345,65,59,0,0,5,1,13.5325148208031,13.1701034666285,926.21
202211,38,12,6,0,0,0,0,11.9203952290789,11.3168010859988,516.801
202306,65,4,4,0,0,1,0,13.58128457271,13.5794375300457,1743.59
202406,522,56,37,0,0,0,0,10.8823210653826,10.6526605613586,316.746
202309,37,4,6,0,0,0,0,11.296397482445,10.8056996438007,293.576
202401,14,9,0,0,0,0,0,10.6476604916991,0,2861.849
202303,17,3,7,0,1,1,0,11.825960907274,11.8259682194872,203.876
202312,234,10,70,0,0,1,0,14.4078197585454,13.0066202596998,3549.979
202312,16,6,4,0,0,0,1,13.3175419277008,13.0770040212769,1738.177
202409,200,6,22,1,1,0,1,11.9570085405144,11.3054337815942,773.322
202402,170,32,109,0,0,0,0,14.3923036813915,14.0534481360184,3081.232
202407,16,5,2,0,1,1,0,12.0842495849521,11.7512492118795,566.11
202310,357,59,39,0,1,0,0,11.9623309005408,11.6712104439359,495.473
202207,203,7,26,0,1,0,0,11.9113055333552,11.1104010288448,464.96
202407,36,5,15,0,0,0,1,12.626928702994,12.2478765578114,1252.015
202301,142,19,31,0,0,0,1,12.4780063610138,12.4322196818642,497.873
202303,521,36,131,0,1,0,0,15.3994685980003,14.1675861410401,8056.329
202310,66,15,21,0,0,1,1,13.1483507611727,12.343440419823,2100.057
202207,431,232,97,0,0,6,0,11.8006050374189,11.3127168849385,1245.302
202208,166,63,40,1,0,0,0,10.5994058898919,10.5457887070902,432.212
202406,47,17,20,0,0,0,1,13.1328363439369,12.9458004080727,2499.184
202401,299,88,99,0,1,1,1,14.0457147243674,13.5525067890574,1464.417
